,importance,stddev,p_value,n,p99_high,p99_low
rgb620_std,0.004262574595055413,0.007382995769688309,0.21132486540518713,3,0.04656795908319723,-0.03804280989308641
rgb296_mean,0.004262574595055413,0.007382995769688308,0.21132486540518713,3,0.046567959083197226,-0.0380428098930864
rgb836_50%,0.004262574595055413,0.007382995769688308,0.21132486540518713,3,0.046567959083197226,-0.0380428098930864
rgb295_max,0.004262574595055413,0.007382995769688309,0.21132486540518713,3,0.04656795908319723,-0.03804280989308641
rgb32_std,0.004262574595055413,0.007382995769688309,0.21132486540518713,3,0.04656795908319723,-0.03804280989308641
rgb619_max,0.004262574595055413,0.007382995769688309,0.21132486540518713,3,0.04656795908319723,-0.03804280989308641
rgb835_50%,0.004262574595055413,0.007382995769688309,0.21132486540518713,3,0.04656795908319723,-0.03804280989308641
rgb69_mean,0.004262574595055413,0.007382995769688308,0.21132486540518713,3,0.046567959083197226,-0.0380428098930864
rgb69_50%,0.004262574595055413,0.007382995769688308,0.21132486540518713,3,0.046567959083197226,-0.0380428098930864
rgb803_std,0.004262574595055413,0.007382995769688308,0.21132486540518713,3,0.046567959083197226,-0.0380428098930864
rgb256_50%,0.004262574595055413,0.007382995769688309,0.21132486540518713,3,0.04656795908319723,-0.03804280989308641
rgb637_min,0.004262574595055413,0.007382995769688308,0.21132486540518713,3,0.046567959083197226,-0.0380428098930864
rgb637_25%,0.004262574595055413,0.007382995769688308,0.21132486540518713,3,0.046567959083197226,-0.0380428098930864
rgb792_75%,0.004262574595055413,0.007382995769688308,0.21132486540518713,3,0.046567959083197226,-0.0380428098930864
rgb257_75%,0.004262574595055413,0.007382995769688309,0.21132486540518713,3,0.04656795908319723,-0.03804280989308641
rgb637_50%,0.004262574595055413,0.007382995769688308,0.21132486540518713,3,0.046567959083197226,-0.0380428098930864
rgb257_mean,0.004262574595055413,0.007382995769688309,0.21132486540518713,3,0.04656795908319723,-0.03804280989308641
aud103_max,0.004262574595055413,0.007382995769688309,0.21132486540518713,3,0.04656795908319723,-0.03804280989308641
rgb637_mean,0.004262574595055413,0.007382995769688308,0.21132486540518713,3,0.046567959083197226,-0.0380428098930864
aud103_25%,0.004262574595055413,0.007382995769688308,0.21132486540518713,3,0.046567959083197226,-0.0380428098930864
rgb336_75%,0.004262574595055413,0.007382995769688308,0.21132486540518713,3,0.046567959083197226,-0.0380428098930864
aud103_mean,0.004262574595055413,0.007382995769688308,0.21132486540518713,3,0.046567959083197226,-0.0380428098930864
rgb884_50%,0.004262574595055413,0.007382995769688308,0.21132486540518713,3,0.046567959083197226,-0.0380428098930864
rgb85_mean,0.004262574595055413,0.007382995769688308,0.21132486540518713,3,0.046567959083197226,-0.0380428098930864
rgb790_mean,0.004262574595055413,0.007382995769688309,0.21132486540518713,3,0.04656795908319723,-0.03804280989308641
aud106_min,0.004262574595055413,0.007382995769688308,0.21132486540518713,3,0.046567959083197226,-0.0380428098930864
rgb81_max,0.004262574595055413,0.007382995769688308,0.21132486540518713,3,0.046567959083197226,-0.0380428098930864
rgb79_50%,0.004262574595055413,0.007382995769688308,0.21132486540518713,3,0.046567959083197226,-0.0380428098930864
rgb332_max,0.004262574595055413,0.007382995769688308,0.21132486540518713,3,0.046567959083197226,-0.0380428098930864
rgb574_50%,0.004262574595055413,0.007382995769688308,0.21132486540518713,3,0.046567959083197226,-0.0380428098930864
rgb574_25%,0.004262574595055413,0.007382995769688308,0.21132486540518713,3,0.046567959083197226,-0.0380428098930864
aud111_mean,0.004262574595055413,0.007382995769688309,0.21132486540518713,3,0.04656795908319723,-0.03804280989308641
rgb574_mean,0.004262574595055413,0.007382995769688308,0.21132486540518713,3,0.046567959083197226,-0.0380428098930864
rgb259_max,0.004262574595055413,0.007382995769688308,0.21132486540518713,3,0.046567959083197226,-0.0380428098930864
rgb332_std,0.004262574595055413,0.007382995769688308,0.21132486540518713,3,0.046567959083197226,-0.0380428098930864
aud108_50%,0.004262574595055413,0.007382995769688308,0.21132486540518713,3,0.046567959083197226,-0.0380428098930864
rgb81_75%,0.004262574595055413,0.007382995769688308,0.21132486540518713,3,0.046567959083197226,-0.0380428098930864
rgb880_mean,0.004262574595055413,0.007382995769688308,0.21132486540518713,3,0.046567959083197226,-0.0380428098930864
rgb333_min,0.004262574595055413,0.007382995769688308,0.21132486540518713,3,0.046567959083197226,-0.0380428098930864
rgb880_25%,0.004262574595055413,0.007382995769688308,0.21132486540518713,3,0.046567959083197226,-0.0380428098930864
rgb880_50%,0.004262574595055413,0.007382995769688308,0.21132486540518713,3,0.046567959083197226,-0.0380428098930864
rgb880_75%,0.004262574595055413,0.007382995769688308,0.21132486540518713,3,0.046567959083197226,-0.0380428098930864
rgb81_50%,0.004262574595055413,0.007382995769688308,0.21132486540518713,3,0.046567959083197226,-0.0380428098930864
rgb85_75%,0.004262574595055413,0.007382995769688308,0.21132486540518713,3,0.046567959083197226,-0.0380428098930864
rgb886_mean,0.004262574595055413,0.007382995769688308,0.21132486540518713,3,0.046567959083197226,-0.0380428098930864
rgb789_25%,0.004262574595055413,0.007382995769688309,0.21132486540518713,3,0.04656795908319723,-0.03804280989308641
rgb249_min,0.004262574595055413,0.007382995769688309,0.21132486540518713,3,0.04656795908319723,-0.03804280989308641
rgb251_mean,0.004262574595055413,0.007382995769688308,0.21132486540518713,3,0.046567959083197226,-0.0380428098930864
rgb344_25%,0.004262574595055413,0.007382995769688309,0.21132486540518713,3,0.04656795908319723,-0.03804280989308641
rgb345_mean,0.004262574595055413,0.007382995769688308,0.21132486540518713,3,0.046567959083197226,-0.0380428098930864
aud92_std,0.004262574595055413,0.007382995769688308,0.21132486540518713,3,0.046567959083197226,-0.0380428098930864
rgb345_25%,0.004262574595055413,0.007382995769688308,0.21132486540518713,3,0.046567959083197226,-0.0380428098930864
rgb345_50%,0.004262574595055413,0.007382995769688308,0.21132486540518713,3,0.046567959083197226,-0.0380428098930864
rgb560_min,0.004262574595055413,0.007382995769688308,0.21132486540518713,3,0.046567959083197226,-0.0380428098930864
rgb886_25%,0.004262574595055413,0.007382995769688308,0.21132486540518713,3,0.046567959083197226,-0.0380428098930864
rgb346_max,0.004262574595055413,0.007382995769688309,0.21132486540518713,3,0.04656795908319723,-0.03804280989308641
rgb93_max,0.004262574595055413,0.007382995769688309,0.21132486540518713,3,0.04656795908319723,-0.03804280989308641
rgb348_mean,0.004262574595055413,0.007382995769688308,0.21132486540518713,3,0.046567959083197226,-0.0380428098930864
rgb897_mean,0.004262574595055413,0.007382995769688308,0.21132486540518713,3,0.046567959083197226,-0.0380428098930864
rgb348_min,0.004262574595055413,0.007382995769688308,0.21132486540518713,3,0.046567959083197226,-0.0380428098930864
rgb348_75%,0.004262574595055413,0.007382995769688308,0.21132486540518713,3,0.046567959083197226,-0.0380428098930864
rgb251_min,0.004262574595055413,0.007382995769688308,0.21132486540518713,3,0.046567959083197226,-0.0380428098930864
rgb251_50%,0.004262574595055413,0.007382995769688308,0.21132486540518713,3,0.046567959083197226,-0.0380428098930864
rgb89_std,0.004262574595055413,0.007382995769688309,0.21132486540518713,3,0.04656795908319723,-0.03804280989308641
rgb786_75%,0.004262574595055413,0.007382995769688308,0.21132486540518713,3,0.046567959083197226,-0.0380428098930864
rgb641_75%,0.004262574595055413,0.007382995769688308,0.21132486540518713,3,0.046567959083197226,-0.0380428098930864
rgb641_50%,0.004262574595055413,0.007382995769688308,0.21132486540518713,3,0.046567959083197226,-0.0380428098930864
rgb641_25%,0.004262574595055413,0.007382995769688308,0.21132486540518713,3,0.046567959083197226,-0.0380428098930864
aud97_50%,0.004262574595055413,0.007382995769688309,0.21132486540518713,3,0.04656795908319723,-0.03804280989308641
aud97_75%,0.004262574595055413,0.007382995769688309,0.21132486540518713,3,0.04656795908319723,-0.03804280989308641
rgb641_mean,0.004262574595055413,0.007382995769688308,0.21132486540518713,3,0.046567959083197226,-0.0380428098930864
rgb339_50%,0.004262574595055413,0.007382995769688308,0.21132486540518713,3,0.046567959083197226,-0.0380428098930864
rgb640_min,0.004262574595055413,0.007382995769688308,0.21132486540518713,3,0.046567959083197226,-0.0380428098930864
rgb339_std,0.004262574595055413,0.007382995769688308,0.21132486540518713,3,0.046567959083197226,-0.0380428098930864
aud99_max,0.004262574595055413,0.007382995769688309,0.21132486540518713,3,0.04656795908319723,-0.03804280989308641
rgb886_max,0.004262574595055413,0.007382995769688308,0.21132486540518713,3,0.046567959083197226,-0.0380428098930864
rgb886_75%,0.004262574595055413,0.007382995769688308,0.21132486540518713,3,0.046567959083197226,-0.0380428098930864
rgb886_50%,0.004262574595055413,0.007382995769688308,0.21132486540518713,3,0.046567959083197226,-0.0380428098930864
rgb574_max,0.004262574595055413,0.007382995769688308,0.21132486540518713,3,0.046567959083197226,-0.0380428098930864
rgb79_25%,0.004262574595055413,0.007382995769688308,0.21132486540518713,3,0.046567959083197226,-0.0380428098930864
rgb862_mean,0.004262574595055413,0.007382995769688309,0.21132486540518713,3,0.04656795908319723,-0.03804280989308641
rgb801_min,0.004262574595055413,0.007382995769688308,0.21132486540518713,3,0.046567959083197226,-0.0380428098930864
rgb583_25%,0.004262574595055413,0.007382995769688308,0.21132486540518713,3,0.046567959083197226,-0.0380428098930864
rgb583_min,0.004262574595055413,0.007382995769688308,0.21132486540518713,3,0.046567959083197226,-0.0380428098930864
rgb866_std,0.004262574595055413,0.007382995769688308,0.21132486540518713,3,0.046567959083197226,-0.0380428098930864
rgb320_50%,0.004262574595055413,0.007382995769688309,0.21132486540518713,3,0.04656795908319723,-0.03804280989308641
rgb583_std,0.004262574595055413,0.007382995769688309,0.21132486540518713,3,0.04656795908319723,-0.03804280989308641
rgb801_25%,0.004262574595055413,0.007382995769688308,0.21132486540518713,3,0.046567959083197226,-0.0380428098930864
aud124_max,0.004262574595055413,0.007382995769688309,0.21132486540518713,3,0.04656795908319723,-0.03804280989308641
rgb320_mean,0.004262574595055413,0.007382995769688309,0.21132486540518713,3,0.04656795908319723,-0.03804280989308641
rgb801_mean,0.004262574595055413,0.007382995769688308,0.21132486540518713,3,0.046567959083197226,-0.0380428098930864
rgb800_25%,0.004262574595055413,0.007382995769688308,0.21132486540518713,3,0.046567959083197226,-0.0380428098930864
rgb800_min,0.004262574595055413,0.007382995769688308,0.21132486540518713,3,0.046567959083197226,-0.0380428098930864
rgb632_std,0.004262574595055413,0.007382995769688309,0.21132486540518713,3,0.04656795908319723,-0.03804280989308641
rgb323_mean,0.004262574595055413,0.007382995769688308,0.21132486540518713,3,0.046567959083197226,-0.0380428098930864
rgb73_75%,0.004262574595055413,0.007382995769688309,0.21132486540518713,3,0.04656795908319723,-0.03804280989308641
rgb801_50%,0.004262574595055413,0.007382995769688308,0.21132486540518713,3,0.046567959083197226,-0.0380428098930864
rgb801_75%,0.004262574595055413,0.007382995769688308,0.21132486540518713,3,0.046567959083197226,-0.0380428098930864
aud112_min,0.004262574595055413,0.007382995769688309,0.21132486540518713,3,0.04656795908319723,-0.03804280989308641
rgb863_25%,0.004262574595055413,0.007382995769688309,0.21132486540518713,3,0.04656795908319723,-0.03804280989308641
rgb585_75%,0.004262574595055413,0.007382995769688308,0.21132486540518713,3,0.046567959083197226,-0.0380428098930864
rgb862_50%,0.004262574595055413,0.007382995769688309,0.21132486540518713,3,0.04656795908319723,-0.03804280989308641
rgb862_75%,0.004262574595055413,0.007382995769688309,0.21132486540518713,3,0.04656795908319723,-0.03804280989308641
rgb863_min,0.004262574595055413,0.007382995769688309,0.21132486540518713,3,0.04656795908319723,-0.03804280989308641
rgb1_min,0.004262574595055413,0.007382995769688309,0.21132486540518713,3,0.04656795908319723,-0.03804280989308641
rgb1_std,0.004262574595055413,0.007382995769688309,0.21132486540518713,3,0.04656795908319723,-0.03804280989308641
rgb863_75%,0.004262574595055413,0.007382995769688309,0.21132486540518713,3,0.04656795908319723,-0.03804280989308641
rgb583_max,0.004262574595055413,0.007382995769688309,0.21132486540518713,3,0.04656795908319723,-0.03804280989308641
rgb864_mean,0.004262574595055413,0.007382995769688308,0.21132486540518713,3,0.046567959083197226,-0.0380428098930864
rgb584_50%,0.004262574595055413,0.007382995769688308,0.21132486540518713,3,0.046567959083197226,-0.0380428098930864
rgb584_25%,0.004262574595055413,0.007382995769688308,0.21132486540518713,3,0.046567959083197226,-0.0380428098930864
rgb864_75%,0.004262574595055413,0.007382995769688308,0.21132486540518713,3,0.046567959083197226,-0.0380428098930864
rgb584_min,0.004262574595055413,0.007382995769688308,0.21132486540518713,3,0.046567959083197226,-0.0380428098930864
rgb584_mean,0.004262574595055413,0.007382995769688308,0.21132486540518713,3,0.046567959083197226,-0.0380428098930864
rgb323_25%,0.004262574595055413,0.007382995769688308,0.21132486540518713,3,0.046567959083197226,-0.0380428098930864
rgb323_50%,0.004262574595055413,0.007382995769688308,0.21132486540518713,3,0.046567959083197226,-0.0380428098930864
rgb323_75%,0.004262574595055413,0.007382995769688308,0.21132486540518713,3,0.046567959083197226,-0.0380428098930864
rgb875_25%,0.004262574595055413,0.007382995769688308,0.21132486540518713,3,0.046567959083197226,-0.0380428098930864
aud115_75%,0.004262574595055413,0.007382995769688308,0.21132486540518713,3,0.046567959083197226,-0.0380428098930864
rgb874_50%,0.004262574595055413,0.007382995769688308,0.21132486540518713,3,0.046567959083197226,-0.0380428098930864
aud115_25%,0.004262574595055413,0.007382995769688308,0.21132486540518713,3,0.046567959083197226,-0.0380428098930864
rgb874_75%,0.004262574595055413,0.007382995769688308,0.21132486540518713,3,0.046567959083197226,-0.0380428098930864
rgb78_std,0.004262574595055413,0.007382995769688309,0.21132486540518713,3,0.04656795908319723,-0.03804280989308641
rgb78_min,0.004262574595055413,0.007382995769688309,0.21132486540518713,3,0.04656795908319723,-0.03804280989308641
rgb329_mean,0.004262574595055413,0.007382995769688308,0.21132486540518713,3,0.046567959083197226,-0.0380428098930864
rgb323_max,0.004262574595055413,0.007382995769688308,0.21132486540518713,3,0.046567959083197226,-0.0380428098930864
aud113_50%,0.004262574595055413,0.007382995769688308,0.21132486540518713,3,0.046567959083197226,-0.0380428098930864
rgb876_std,0.004262574595055413,0.007382995769688309,0.21132486540518713,3,0.04656795908319723,-0.03804280989308641
aud113_min,0.004262574595055413,0.007382995769688309,0.21132486540518713,3,0.04656795908319723,-0.03804280989308641
aud113_std,0.004262574595055413,0.007382995769688309,0.21132486540518713,3,0.04656795908319723,-0.03804280989308641
rgb329_75%,0.004262574595055413,0.007382995769688308,0.21132486540518713,3,0.046567959083197226,-0.0380428098930864
rgb79_mean,0.004262574595055413,0.007382995769688308,0.21132486540518713,3,0.046567959083197226,-0.0380428098930864
rgb874_25%,0.004262574595055413,0.007382995769688308,0.21132486540518713,3,0.046567959083197226,-0.0380428098930864
rgb874_mean,0.004262574595055413,0.007382995769688308,0.21132486540518713,3,0.046567959083197226,-0.0380428098930864
rgb261_mean,0.004262574595055413,0.007382995769688309,0.21132486540518713,3,0.04656795908319723,-0.03804280989308641
rgb261_std,0.004262574595055413,0.007382995769688309,0.21132486540518713,3,0.04656795908319723,-0.03804280989308641
rgb873_25%,0.004262574595055413,0.007382995769688309,0.21132486540518713,3,0.04656795908319723,-0.03804280989308641
rgb873_std,0.004262574595055413,0.007382995769688309,0.21132486540518713,3,0.04656795908319723,-0.03804280989308641
rgb577_max,0.004262574595055413,0.007382995769688309,0.21132486540518713,3,0.04656795908319723,-0.03804280989308641
rgb261_max,0.004262574595055413,0.007382995769688309,0.21132486540518713,3,0.04656795908319723,-0.03804280989308641
rgb797_75%,0.004262574595055413,0.007382995769688309,0.21132486540518713,3,0.04656795908319723,-0.03804280989308641
rgb75_max,0.004262574595055413,0.007382995769688309,0.21132486540518713,3,0.04656795908319723,-0.03804280989308641
rgb797_max,0.004262574595055413,0.007382995769688309,0.21132486540518713,3,0.04656795908319723,-0.03804280989308641
rgb325_25%,0.004262574595055413,0.007382995769688308,0.21132486540518713,3,0.046567959083197226,-0.0380428098930864
rgb75_std,0.004262574595055413,0.007382995769688309,0.21132486540518713,3,0.04656795908319723,-0.03804280989308641
rgb798_50%,0.004262574595055413,0.007382995769688309,0.21132486540518713,3,0.04656795908319723,-0.03804280989308641
rgb74_50%,0.004262574595055413,0.007382995769688308,0.21132486540518713,3,0.046567959083197226,-0.0380428098930864
rgb74_min,0.004262574595055413,0.007382995769688308,0.21132486540518713,3,0.046567959083197226,-0.0380428098930864
rgb869_75%,0.004262574595055413,0.007382995769688309,0.21132486540518713,3,0.04656795908319723,-0.03804280989308641
rgb761_min,0.004262574595055413,0.007382995769688308,0.21132486540518713,3,0.046567959083197226,-0.0380428098930864
rgb285_mean,0.004262574595055413,0.007382995769688309,0.21132486540518713,3,0.04656795908319723,-0.03804280989308641
rgb688_min,0.004262574595055413,0.007382995769688309,0.21132486540518713,3,0.04656795908319723,-0.03804280989308641
rgb485_25%,0.004262574595055413,0.007382995769688308,0.21132486540518713,3,0.046567959083197226,-0.0380428098930864
e169,0.004262574595055413,0.007382995769688309,0.21132486540518713,3,0.04656795908319723,-0.03804280989308641
e295,0.004262574595055413,0.007382995769688309,0.21132486540518713,3,0.04656795908319723,-0.03804280989308641
rgb1006_std,0.004262574595055413,0.007382995769688308,0.21132486540518713,3,0.046567959083197226,-0.0380428098930864
rgb403_max,0.004262574595055413,0.007382995769688309,0.21132486540518713,3,0.04656795908319723,-0.03804280989308641
rgb403_75%,0.004262574595055413,0.007382995769688309,0.21132486540518713,3,0.04656795908319723,-0.03804280989308641
rgb403_25%,0.004262574595055413,0.007382995769688309,0.21132486540518713,3,0.04656795908319723,-0.03804280989308641
rgb1006_min,0.004262574595055413,0.007382995769688308,0.21132486540518713,3,0.046567959083197226,-0.0380428098930864
rgb484_50%,0.004262574595055413,0.007382995769688308,0.21132486540518713,3,0.046567959083197226,-0.0380428098930864
rgb993_min,0.004262574595055413,0.007382995769688309,0.21132486540518713,3,0.04656795908319723,-0.03804280989308641
rgb403_mean,0.004262574595055413,0.007382995769688309,0.21132486540518713,3,0.04656795908319723,-0.03804280989308641
rgb715_min,0.004262574595055413,0.007382995769688309,0.21132486540518713,3,0.04656795908319723,-0.03804280989308641
rgb698_std,0.004262574595055413,0.007382995769688308,0.21132486540518713,3,0.046567959083197226,-0.0380428098930864
rgb402_75%,0.004262574595055413,0.007382995769688309,0.21132486540518713,3,0.04656795908319723,-0.03804280989308641
rgb402_50%,0.004262574595055413,0.007382995769688308,0.21132486540518713,3,0.046567959083197226,-0.0380428098930864
rgb698_min,0.004262574595055413,0.007382995769688308,0.21132486540518713,3,0.046567959083197226,-0.0380428098930864
rgb744_max,0.004262574595055413,0.007382995769688309,0.21132486540518713,3,0.04656795908319723,-0.03804280989308641
rgb419_mean,0.004262574595055413,0.007382995769688308,0.21132486540518713,3,0.046567959083197226,-0.0380428098930864
rgb133_50%,0.004262574595055413,0.007382995769688309,0.21132486540518713,3,0.04656795908319723,-0.03804280989308641
aud19_max,0.004262574595055413,0.007382995769688308,0.21132486540518713,3,0.046567959083197226,-0.0380428098930864
rgb419_min,0.004262574595055413,0.007382995769688308,0.21132486540518713,3,0.046567959083197226,-0.0380428098930864
rgb954_max,0.004262574595055413,0.007382995769688309,0.21132486540518713,3,0.04656795908319723,-0.03804280989308641
rgb418_25%,0.004262574595055413,0.007382995769688309,0.21132486540518713,3,0.04656795908319723,-0.03804280989308641
rgb135_std,0.004262574595055413,0.007382995769688309,0.21132486540518713,3,0.04656795908319723,-0.03804280989308641
rgb484_25%,0.004262574595055413,0.007382995769688308,0.21132486540518713,3,0.046567959083197226,-0.0380428098930864
rgb675_25%,0.004262574595055413,0.007382995769688308,0.21132486540518713,3,0.046567959083197226,-0.0380428098930864
rgb961_50%,0.004262574595055413,0.007382995769688308,0.21132486540518713,3,0.046567959083197226,-0.0380428098930864
e279,0.004262574595055413,0.007382995769688309,0.21132486540518713,3,0.04656795908319723,-0.03804280989308641
rgb961_25%,0.004262574595055413,0.007382995769688308,0.21132486540518713,3,0.046567959083197226,-0.0380428098930864
aud13_25%,0.004262574595055413,0.007382995769688309,0.21132486540518713,3,0.04656795908319723,-0.03804280989308641
aud13_50%,0.004262574595055413,0.007382995769688309,0.21132486540518713,3,0.04656795908319723,-0.03804280989308641
rgb961_mean,0.004262574595055413,0.007382995769688308,0.21132486540518713,3,0.046567959083197226,-0.0380428098930864
rgb716_25%,0.004262574595055413,0.007382995769688309,0.21132486540518713,3,0.04656795908319723,-0.03804280989308641
rgb137_mean,0.004262574595055413,0.007382995769688308,0.21132486540518713,3,0.046567959083197226,-0.0380428098930864
rgb484_min,0.004262574595055413,0.007382995769688308,0.21132486540518713,3,0.046567959083197226,-0.0380428098930864
e282,0.004262574595055413,0.007382995769688309,0.21132486540518713,3,0.04656795908319723,-0.03804280989308641
rgb510_max,0.004262574595055413,0.007382995769688309,0.21132486540518713,3,0.04656795908319723,-0.03804280989308641
e286,0.004262574595055413,0.007382995769688309,0.21132486540518713,3,0.04656795908319723,-0.03804280989308641
e175,0.004262574595055413,0.007382995769688308,0.21132486540518713,3,0.046567959083197226,-0.0380428098930864
rgb994_min,0.004262574595055413,0.007382995769688308,0.21132486540518713,3,0.046567959083197226,-0.0380428098930864
rgb743_std,0.004262574595055413,0.007382995769688309,0.21132486540518713,3,0.04656795908319723,-0.03804280989308641
rgb743_min,0.004262574595055413,0.007382995769688309,0.21132486540518713,3,0.04656795908319723,-0.03804280989308641
rgb436_min,0.004262574595055413,0.007382995769688308,0.21132486540518713,3,0.046567959083197226,-0.0380428098930864
rgb405_min,0.004262574595055413,0.007382995769688309,0.21132486540518713,3,0.04656795908319723,-0.03804280989308641
rgb135_50%,0.004262574595055413,0.007382995769688309,0.21132486540518713,3,0.04656795908319723,-0.03804280989308641
rgb743_25%,0.004262574595055413,0.007382995769688309,0.21132486540518713,3,0.04656795908319723,-0.03804280989308641
rgb954_50%,0.004262574595055413,0.007382995769688309,0.21132486540518713,3,0.04656795908319723,-0.03804280989308641
rgb419_75%,0.004262574595055413,0.007382995769688308,0.21132486540518713,3,0.046567959083197226,-0.0380428098930864
rgb517_min,0.004262574595055413,0.007382995769688308,0.21132486540518713,3,0.046567959083197226,-0.0380428098930864
rgb954_mean,0.004262574595055413,0.007382995769688309,0.21132486540518713,3,0.04656795908319723,-0.03804280989308641
rgb170_50%,0.004262574595055413,0.007382995769688308,0.21132486540518713,3,0.046567959083197226,-0.0380428098930864
rgb977_max,0.004262574595055413,0.007382995769688308,0.21132486540518713,3,0.046567959083197226,-0.0380428098930864
aud24_75%,0.004262574595055413,0.007382995769688309,0.21132486540518713,3,0.04656795908319723,-0.03804280989308641
rgb216_max,0.004262574595055413,0.007382995769688308,0.21132486540518713,3,0.046567959083197226,-0.0380428098930864
rgb471_max,0.004262574595055413,0.007382995769688309,0.21132486540518713,3,0.04656795908319723,-0.03804280989308641
e121,0.004262574595055413,0.007382995769688308,0.21132486540518713,3,0.046567959083197226,-0.0380428098930864
aud2_75%,0.004262574595055413,0.007382995769688309,0.21132486540518713,3,0.04656795908319723,-0.03804280989308641
aud25_75%,0.004262574595055413,0.007382995769688308,0.21132486540518713,3,0.046567959083197226,-0.0380428098930864
e454,0.004262574595055413,0.007382995769688309,0.21132486540518713,3,0.04656795908319723,-0.03804280989308641
e452,0.004262574595055413,0.007382995769688309,0.21132486540518713,3,0.04656795908319723,-0.03804280989308641
e449,0.004262574595055413,0.007382995769688309,0.21132486540518713,3,0.04656795908319723,-0.03804280989308641
e115,0.004262574595055413,0.007382995769688309,0.21132486540518713,3,0.04656795908319723,-0.03804280989308641
rgb748_min,0.004262574595055413,0.007382995769688308,0.21132486540518713,3,0.046567959083197226,-0.0380428098930864
rgb148_75%,0.004262574595055413,0.007382995769688308,0.21132486540518713,3,0.046567959083197226,-0.0380428098930864
rgb950_50%,0.004262574595055413,0.007382995769688308,0.21132486540518713,3,0.046567959083197226,-0.0380428098930864
rgb670_min,0.004262574595055413,0.007382995769688309,0.21132486540518713,3,0.04656795908319723,-0.03804280989308641
rgb950_mean,0.004262574595055413,0.007382995769688308,0.21132486540518713,3,0.046567959083197226,-0.0380428098930864
rgb422_mean,0.004262574595055413,0.007382995769688308,0.21132486540518713,3,0.046567959083197226,-0.0380428098930864
rgb724_mean,0.004262574595055413,0.007382995769688308,0.21132486540518713,3,0.046567959083197226,-0.0380428098930864
rgb669_max,0.004262574595055413,0.007382995769688309,0.21132486540518713,3,0.04656795908319723,-0.03804280989308641
e445,0.004262574595055413,0.007382995769688308,0.21132486540518713,3,0.046567959083197226,-0.0380428098930864
aud24_50%,0.004262574595055413,0.007382995769688309,0.21132486540518713,3,0.04656795908319723,-0.03804280989308641
aud24_mean,0.004262574595055413,0.007382995769688309,0.21132486540518713,3,0.04656795908319723,-0.03804280989308641
rgb684_std,0.004262574595055413,0.007382995769688308,0.21132486540518713,3,0.046567959083197226,-0.0380428098930864
rgb713_max,0.004262574595055413,0.007382995769688308,0.21132486540518713,3,0.046567959083197226,-0.0380428098930864
rgb485_50%,0.004262574595055413,0.007382995769688308,0.21132486540518713,3,0.046567959083197226,-0.0380428098930864
e309,0.004262574595055413,0.007382995769688309,0.21132486540518713,3,0.04656795908319723,-0.03804280989308641
e310,0.004262574595055413,0.007382995769688309,0.21132486540518713,3,0.04656795908319723,-0.03804280989308641
rgb448_std,0.004262574595055413,0.007382995769688309,0.21132486540518713,3,0.04656795908319723,-0.03804280989308641
rgb448_25%,0.004262574595055413,0.007382995769688308,0.21132486540518713,3,0.046567959083197226,-0.0380428098930864
e147,0.004262574595055413,0.007382995769688309,0.21132486540518713,3,0.04656795908319723,-0.03804280989308641
rgb1008_min,0.004262574595055413,0.007382995769688309,0.21132486540518713,3,0.04656795908319723,-0.03804280989308641
rgb953_50%,0.004262574595055413,0.007382995769688309,0.21132486540518713,3,0.04656795908319723,-0.03804280989308641
rgb147_std,0.004262574595055413,0.007382995769688309,0.21132486540518713,3,0.04656795908319723,-0.03804280989308641
rgb723_max,0.004262574595055413,0.007382995769688308,0.21132486540518713,3,0.046567959083197226,-0.0380428098930864
rgb398_max,0.004262574595055413,0.007382995769688309,0.21132486540518713,3,0.04656795908319723,-0.03804280989308641
rgb713_75%,0.004262574595055413,0.007382995769688308,0.21132486540518713,3,0.046567959083197226,-0.0380428098930864
rgb420_75%,0.004262574595055413,0.007382995769688309,0.21132486540518713,3,0.04656795908319723,-0.03804280989308641
rgb449_75%,0.004262574595055413,0.007382995769688308,0.21132486540518713,3,0.046567959083197226,-0.0380428098930864
rgb420_max,0.004262574595055413,0.007382995769688309,0.21132486540518713,3,0.04656795908319723,-0.03804280989308641
rgb169_max,0.004262574595055413,0.007382995769688308,0.21132486540518713,3,0.046567959083197226,-0.0380428098930864
rgb399_min,0.004262574595055413,0.007382995769688308,0.21132486540518713,3,0.046567959083197226,-0.0380428098930864
rgb399_mean,0.004262574595055413,0.007382995769688308,0.21132486540518713,3,0.046567959083197226,-0.0380428098930864
rgb170_std,0.004262574595055413,0.007382995769688309,0.21132486540518713,3,0.04656795908319723,-0.03804280989308641
rgb671_25%,0.004262574595055413,0.007382995769688308,0.21132486540518713,3,0.046567959083197226,-0.0380428098930864
rgb961_75%,0.004262574595055413,0.007382995769688308,0.21132486540518713,3,0.046567959083197226,-0.0380428098930864
rgb137_25%,0.004262574595055413,0.007382995769688308,0.21132486540518713,3,0.046567959083197226,-0.0380428098930864
rgb484_mean,0.004262574595055413,0.007382995769688308,0.21132486540518713,3,0.046567959083197226,-0.0380428098930864
rgb194_min,0.004262574595055413,0.007382995769688309,0.21132486540518713,3,0.04656795908319723,-0.03804280989308641
rgb967_25%,0.004262574595055413,0.007382995769688308,0.21132486540518713,3,0.046567959083197226,-0.0380428098930864
