,importance,stddev,p_value,n,p99_high,p99_low
rgb124_50%,-0.0016743819560720945,0.0029001146191934275,0.7886751345948129,3,0.014943596416389935,-0.018292360328534124
rgb905_mean,-0.0016743819560720945,0.0029001146191934275,0.7886751345948129,3,0.014943596416389935,-0.018292360328534124
rgb484_75%,-0.0016743819560720945,0.0029001146191934275,0.7886751345948129,3,0.014943596416389935,-0.018292360328534124
e147,-0.0016743819560720945,0.0029001146191934275,0.7886751345948129,3,0.014943596416389935,-0.018292360328534124
rgb173_50%,-0.0016743819560720945,0.0029001146191934275,0.7886751345948129,3,0.014943596416389935,-0.018292360328534124
rgb112_max,-0.0016743819560720945,0.0029001146191934275,0.7886751345948129,3,0.014943596416389935,-0.018292360328534124
rgb173_25%,-0.0016743819560720945,0.0029001146191934275,0.7886751345948129,3,0.014943596416389935,-0.018292360328534124
aud76_mean,-0.0016976372610175334,0.005759949868675847,0.6697637693470384,3,0.031307514228733506,-0.03470278875076858
rgb285_std,-0.0016976372610175334,0.005759949868675847,0.6697637693470384,3,0.031307514228733506,-0.03470278875076858
rgb247_min,-0.0016976372610175334,0.005759949868675847,0.6697637693470384,3,0.031307514228733506,-0.03470278875076858
aud69_25%,-0.0018236098023331666,0.01876236310449968,0.5591023248244332,3,0.10568681141459452,-0.10933403101926084
rgb200_75%,-0.0019074821891723233,0.01390075297758453,0.5828685192435314,3,0.07774537387852429,-0.08156033825686893
rgb257_min,-0.0019074821891723233,0.01390075297758453,0.5828685192435314,3,0.07774537387852429,-0.08156033825686893
rgb256_mean,-0.001950767908214616,0.010422828844171256,0.6117159794605445,3,0.05777319719509672,-0.06167473301152595
rgb317_min,-0.001950767908214616,0.010422828844171256,0.6117159794605445,3,0.05777319719509672,-0.06167473301152595
rgb781_25%,-0.001950767908214616,0.010422828844171256,0.6117159794605445,3,0.05777319719509672,-0.06167473301152595
rgb1000_std,-0.001950767908214616,0.010422828844171256,0.6117159794605445,3,0.05777319719509672,-0.06167473301152595
rgb256_25%,-0.001950767908214616,0.010422828844171256,0.6117159794605445,3,0.05777319719509672,-0.06167473301152595
aud120_max,-0.001950767908214616,0.010422828844171256,0.6117159794605445,3,0.05777319719509672,-0.06167473301152595
rgb495_75%,-0.001993145535249171,0.005248114523649655,0.7108732774916225,3,0.028079132668178974,-0.032065423738677316
rgb742_std,-0.001993145535249171,0.005248114523649655,0.7108732774916225,3,0.028079132668178974,-0.032065423738677316
rgb912_25%,-0.001993145535249171,0.005248114523649655,0.7108732774916225,3,0.028079132668178974,-0.032065423738677316
aud0_max,-0.001993145535249171,0.005248114523649655,0.7108732774916225,3,0.028079132668178974,-0.032065423738677316
rgb49_50%,-0.001993145535249171,0.005248114523649655,0.7108732774916225,3,0.028079132668178974,-0.032065423738677316
aud102_mean,-0.001993145535249171,0.005248114523649655,0.7108732774916225,3,0.028079132668178974,-0.032065423738677316
rgb638_max,-0.001993145535249171,0.005248114523649655,0.7108732774916225,3,0.028079132668178974,-0.032065423738677316
rgb961_25%,-0.001993145535249171,0.005248114523649655,0.7108732774916225,3,0.028079132668178974,-0.032065423738677316
aud74_mean,-0.001993145535249171,0.005248114523649655,0.7108732774916225,3,0.028079132668178974,-0.032065423738677316
aud105_50%,-0.001993145535249171,0.005248114523649655,0.7108732774916225,3,0.028079132668178974,-0.032065423738677316
e193,-0.001993145535249171,0.005248114523649655,0.7108732774916225,3,0.028079132668178974,-0.032065423738677316
e129,-0.001993145535249171,0.005248114523649655,0.7108732774916225,3,0.028079132668178974,-0.032065423738677316
rgb234_25%,-0.001993145535249171,0.005248114523649655,0.7108732774916225,3,0.028079132668178974,-0.032065423738677316
aud83_min,-0.001993145535249171,0.005248114523649655,0.7108732774916225,3,0.028079132668178974,-0.032065423738677316
rgb1016_mean,-0.001993145535249171,0.005248114523649655,0.7108732774916225,3,0.028079132668178974,-0.032065423738677316
rgb246_min,-0.001993145535249171,0.005248114523649655,0.7108732774916225,3,0.028079132668178974,-0.032065423738677316
rgb95_max,-0.001993145535249171,0.005248114523649655,0.7108732774916225,3,0.028079132668178974,-0.032065423738677316
rgb846_max,-0.001993145535249171,0.005248114523649655,0.7108732774916225,3,0.028079132668178974,-0.032065423738677316
rgb984_max,-0.001993145535249171,0.005248114523649655,0.7108732774916225,3,0.028079132668178974,-0.032065423738677316
aud102_75%,-0.001993145535249171,0.005248114523649655,0.7108732774916225,3,0.028079132668178974,-0.032065423738677316
aud0_mean,-0.001993145535249171,0.005248114523649655,0.7108732774916225,3,0.028079132668178974,-0.032065423738677316
rgb961_50%,-0.001993145535249171,0.005248114523649655,0.7108732774916225,3,0.028079132668178974,-0.032065423738677316
aud0_25%,-0.001993145535249171,0.005248114523649655,0.7108732774916225,3,0.028079132668178974,-0.032065423738677316
rgb166_max,-0.001993145535249171,0.005248114523649655,0.7108732774916225,3,0.028079132668178974,-0.032065423738677316
rgb679_max,-0.001993145535249171,0.005248114523649655,0.7108732774916225,3,0.028079132668178974,-0.032065423738677316
rgb46_std,-0.001993145535249171,0.005248114523649655,0.7108732774916225,3,0.028079132668178974,-0.032065423738677316
rgb389_std,-0.001993145535249171,0.005248114523649655,0.7108732774916225,3,0.028079132668178974,-0.032065423738677316
aud0_50%,-0.001993145535249171,0.005248114523649655,0.7108732774916225,3,0.028079132668178974,-0.032065423738677316
rgb505_std,-0.001993145535249171,0.005248114523649655,0.7108732774916225,3,0.028079132668178974,-0.032065423738677316
rgb334_std,-0.001993145535249171,0.005248114523649655,0.7108732774916225,3,0.028079132668178974,-0.032065423738677316
rgb722_std,-0.001993145535249171,0.005248114523649655,0.7108732774916225,3,0.028079132668178974,-0.032065423738677316
rgb883_min,-0.001993145535249171,0.005248114523649655,0.7108732774916225,3,0.028079132668178974,-0.032065423738677316
rgb984_std,-0.001993145535249171,0.005248114523649655,0.7108732774916225,3,0.028079132668178974,-0.032065423738677316
rgb42_std,-0.001993145535249171,0.005248114523649655,0.7108732774916225,3,0.028079132668178974,-0.032065423738677316
rgb450_25%,-0.001993145535249171,0.005248114523649655,0.7108732774916225,3,0.028079132668178974,-0.032065423738677316
rgb316_mean,-0.001993145535249171,0.005248114523649655,0.7108732774916225,3,0.028079132668178974,-0.032065423738677316
rgb113_75%,-0.001993145535249171,0.005248114523649655,0.7108732774916225,3,0.028079132668178974,-0.032065423738677316
rgb743_max,-0.001993145535249171,0.005248114523649655,0.7108732774916225,3,0.028079132668178974,-0.032065423738677316
rgb470_min,-0.001993145535249171,0.005248114523649655,0.7108732774916225,3,0.028079132668178974,-0.032065423738677316
rgb550_max,-0.001993145535249171,0.005248114523649655,0.7108732774916225,3,0.028079132668178974,-0.032065423738677316
rgb781_min,-0.001993145535249171,0.005248114523649655,0.7108732774916225,3,0.028079132668178974,-0.032065423738677316
rgb232_min,-0.001993145535249171,0.005248114523649655,0.7108732774916225,3,0.028079132668178974,-0.032065423738677316
rgb466_max,-0.001993145535249171,0.005248114523649655,0.7108732774916225,3,0.028079132668178974,-0.032065423738677316
rgb841_min,-0.001993145535249171,0.005248114523649655,0.7108732774916225,3,0.028079132668178974,-0.032065423738677316
aud5_max,-0.001993145535249171,0.005248114523649655,0.7108732774916225,3,0.028079132668178974,-0.032065423738677316
aud37_max,-0.001993145535249171,0.005248114523649655,0.7108732774916225,3,0.028079132668178974,-0.032065423738677316
rgb730_max,-0.001993145535249171,0.005248114523649655,0.7108732774916225,3,0.028079132668178974,-0.032065423738677316
rgb260_std,-0.001993145535249171,0.005248114523649655,0.7108732774916225,3,0.028079132668178974,-0.032065423738677316
rgb577_max,-0.001993145535249171,0.005248114523649655,0.7108732774916225,3,0.028079132668178974,-0.032065423738677316
rgb750_max,-0.001993145535249171,0.005248114523649655,0.7108732774916225,3,0.028079132668178974,-0.032065423738677316
e26,-0.001993145535249171,0.005248114523649655,0.7108732774916225,3,0.028079132668178974,-0.032065423738677316
rgb961_mean,-0.001993145535249171,0.005248114523649655,0.7108732774916225,3,0.028079132668178974,-0.032065423738677316
rgb633_max,-0.001993145535249171,0.005248114523649655,0.7108732774916225,3,0.028079132668178974,-0.032065423738677316
rgb996_max,-0.002007382289072416,0.002659064351039516,0.8394388879436923,3,0.013229351315907991,-0.017244115894052822
aud58_max,-0.002007382289072416,0.002659064351039516,0.8394388879436923,3,0.013229351315907991,-0.017244115894052822
rgb612_min,-0.002007382289072416,0.002659064351039516,0.8394388879436923,3,0.013229351315907991,-0.017244115894052822
rgb399_75%,-0.002007382289072416,0.002659064351039516,0.8394388879436923,3,0.013229351315907991,-0.017244115894052822
rgb1016_75%,-0.002007382289072416,0.002659064351039516,0.8394388879436923,3,0.013229351315907991,-0.017244115894052822
rgb749_75%,-0.002007382289072416,0.002659064351039516,0.8394388879436923,3,0.013229351315907991,-0.017244115894052822
rgb367_max,-0.002007382289072416,0.002659064351039516,0.8394388879436923,3,0.013229351315907991,-0.017244115894052822
rgb843_max,-0.002007382289072416,0.002659064351039516,0.8394388879436923,3,0.013229351315907991,-0.017244115894052822
rgb212_min,-0.0020168956339168265,0.007304120872416503,0.6601828013800133,3,0.039836526946127174,-0.04387031821396083
rgb777_min,-0.0020168956339168265,0.007304120872416503,0.6601828013800133,3,0.039836526946127174,-0.04387031821396083
rgb263_75%,-0.0020168956339168265,0.007304120872416503,0.6601828013800133,3,0.039836526946127174,-0.04387031821396083
rgb721_max,-0.0020168956339168265,0.007304120872416503,0.6601828013800133,3,0.039836526946127174,-0.04387031821396083
rgb589_max,-0.0020168956339168265,0.007304120872416503,0.6601828013800133,3,0.039836526946127174,-0.04387031821396083
rgb346_75%,-0.0020168956339168265,0.007304120872416503,0.6601828013800133,3,0.039836526946127174,-0.04387031821396083
rgb885_min,-0.002026442242204866,0.009934422807462203,0.6211882612095678,3,0.054898902109603825,-0.05895178659401355
e249,-0.002026442242204866,0.009934422807462203,0.6211882612095678,3,0.054898902109603825,-0.05895178659401355
rgb898_25%,-0.002026442242204866,0.009934422807462203,0.6211882612095678,3,0.054898902109603825,-0.05895178659401355
rgb898_50%,-0.002026442242204866,0.009934422807462203,0.6211882612095678,3,0.054898902109603825,-0.05895178659401355
rgb314_max,-0.002026442242204866,0.009934422807462203,0.6211882612095678,3,0.054898902109603825,-0.05895178659401355
aud76_max,-0.002026442242204866,0.009934422807462203,0.6211882612095678,3,0.054898902109603825,-0.05895178659401355
aud62_max,-0.002026442242204866,0.009934422807462203,0.6211882612095678,3,0.054898902109603825,-0.05895178659401355
rgb948_75%,-0.0022966486123200034,0.009482816333970547,0.6421875311027627,3,0.05204094056606199,-0.056634237790702
rgb462_max,-0.002316123592719266,0.013512453108693293,0.6027255054675978,3,0.07511173116621561,-0.07974397835165414
aud17_50%,-0.0023403826220727377,0.0023233411234995153,0.8884271892665773,3,0.010972619659507592,-0.01565338490365307
rgb1016_max,-0.0023403826220727377,0.0023233411234995153,0.8884271892665773,3,0.010972619659507592,-0.01565338490365307
rgb214_std,-0.0023403826220727377,0.0023233411234995153,0.8884271892665773,3,0.010972619659507592,-0.01565338490365307
rgb812_std,-0.002349895966917148,0.007188043449440313,0.6858515157761953,3,0.03883839010721664,-0.043538182041050935
rgb711_min,-0.002349895966917148,0.007188043449440313,0.6858515157761953,3,0.03883839010721664,-0.043538182041050935
e441,-0.002349895966917148,0.007188043449440313,0.6858515157761953,3,0.03883839010721664,-0.043538182041050935
aud36_25%,-0.002349895966917148,0.007188043449440313,0.6858515157761953,3,0.03883839010721664,-0.043538182041050935
aud36_50%,-0.002349895966917148,0.007188043449440313,0.6858515157761953,3,0.03883839010721664,-0.043538182041050935
rgb897_min,-0.002349895966917148,0.007188043449440313,0.6858515157761953,3,0.03883839010721664,-0.043538182041050935
rgb777_mean,-0.002349895966917148,0.007188043449440313,0.6858515157761953,3,0.03883839010721664,-0.043538182041050935
rgb760_std,-0.002349895966917148,0.007188043449440313,0.6858515157761953,3,0.03883839010721664,-0.043538182041050935
rgb954_50%,-0.002349895966917148,0.007188043449440313,0.6858515157761953,3,0.03883839010721664,-0.043538182041050935
rgb723_min,-0.002349895966917148,0.007188043449440313,0.6858515157761953,3,0.03883839010721664,-0.043538182041050935
rgb959_50%,-0.002349895966917148,0.007188043449440313,0.6858515157761953,3,0.03883839010721664,-0.043538182041050935
rgb784_max,-0.002349895966917148,0.007188043449440313,0.6858515157761953,3,0.03883839010721664,-0.043538182041050935
aud36_mean,-0.002349895966917148,0.007188043449440313,0.6858515157761953,3,0.03883839010721664,-0.043538182041050935
rgb688_50%,-0.002636444015754321,0.0022832274932987028,0.908248290463863,3,0.010446702716425883,-0.015719590747934525
rgb826_mean,-0.002645598335253463,0.007036373519188808,0.7091366389263749,3,0.0376736022192972,-0.042964798889804125
rgb807_50%,-0.002645598335253463,0.007036373519188808,0.7091366389263749,3,0.0376736022192972,-0.042964798889804125
rgb587_50%,-0.0028954694326233468,0.013637088359480258,0.6258358169180711,3,0.0752465591345868,-0.08103749799983351
rgb571_std,-0.0029365522323268425,0.010390497802317166,0.6635478306829161,3,0.056602152415851224,-0.062475256880504905
rgb435_25%,-0.0029365522323268425,0.010390497802317166,0.6635478306829161,3,0.056602152415851224,-0.062475256880504905
rgb65_75%,-0.0029365522323268425,0.010390497802317166,0.6635478306829161,3,0.056602152415851224,-0.062475256880504905
rgb925_min,-0.0029365522323268425,0.010390497802317166,0.6635478306829161,3,0.056602152415851224,-0.062475256880504905
aud99_mean,-0.0029365522323268425,0.010390497802317166,0.6635478306829161,3,0.056602152415851224,-0.062475256880504905
rgb19_std,-0.0029365522323268425,0.010390497802317166,0.6635478306829161,3,0.056602152415851224,-0.062475256880504905
rgb65_50%,-0.0029365522323268425,0.010390497802317166,0.6635478306829161,3,0.056602152415851224,-0.062475256880504905
rgb358_75%,-0.0029365522323268425,0.010390497802317166,0.6635478306829161,3,0.056602152415851224,-0.062475256880504905
rgb517_75%,-0.0029411066094851,0.006560171098528325,0.7406521304293268,3,0.034649401266825544,-0.040531614485795744
e178,-0.0029597729452027397,0.011555852829634214,0.6496550459984387,3,0.06325654524005014,-0.06917609113045561
rgb318_mean,-0.002978502978502958,0.005158918489262354,0.7886751345948129,3,0.026582672056606346,-0.03253967801361226
aud49_max,-0.002978502978502958,0.005158918489262354,0.7886751345948129,3,0.026582672056606346,-0.03253967801361226
rgb531_max,-0.002978502978502958,0.005158918489262354,0.7886751345948129,3,0.026582672056606346,-0.03253967801361226
rgb345_25%,-0.002978502978502958,0.005158918489262354,0.7886751345948129,3,0.026582672056606346,-0.03253967801361226
rgb301_mean,-0.002978502978502958,0.005158918489262354,0.7886751345948129,3,0.026582672056606346,-0.03253967801361226
rgb529_mean,-0.002978502978502958,0.005158918489262354,0.7886751345948129,3,0.026582672056606346,-0.03253967801361226
rgb275_25%,-0.002978502978502958,0.005158918489262354,0.7886751345948129,3,0.026582672056606346,-0.03253967801361226
rgb534_min,-0.002978502978502958,0.005158918489262354,0.7886751345948129,3,0.026582672056606346,-0.03253967801361226
aud49_75%,-0.002978502978502958,0.005158918489262354,0.7886751345948129,3,0.026582672056606346,-0.03253967801361226
rgb857_std,-0.002978502978502958,0.005158918489262354,0.7886751345948129,3,0.026582672056606346,-0.03253967801361226
rgb316_25%,-0.002978502978502958,0.005158918489262354,0.7886751345948129,3,0.026582672056606346,-0.03253967801361226
rgb667_50%,-0.002978502978502958,0.005158918489262354,0.7886751345948129,3,0.026582672056606346,-0.03253967801361226
rgb301_50%,-0.002978502978502958,0.005158918489262354,0.7886751345948129,3,0.026582672056606346,-0.03253967801361226
rgb41_25%,-0.002978502978502958,0.005158918489262354,0.7886751345948129,3,0.026582672056606346,-0.03253967801361226
aud49_50%,-0.002978502978502958,0.005158918489262354,0.7886751345948129,3,0.026582672056606346,-0.03253967801361226
rgb57_min,-0.002978502978502958,0.005158918489262354,0.7886751345948129,3,0.026582672056606346,-0.03253967801361226
rgb624_std,-0.002978502978502958,0.005158918489262354,0.7886751345948129,3,0.026582672056606346,-0.03253967801361226
aud27_50%,-0.002978502978502958,0.005158918489262354,0.7886751345948129,3,0.026582672056606346,-0.03253967801361226
rgb857_max,-0.002978502978502958,0.005158918489262354,0.7886751345948129,3,0.026582672056606346,-0.03253967801361226
rgb299_max,-0.002978502978502958,0.005158918489262354,0.7886751345948129,3,0.026582672056606346,-0.03253967801361226
rgb958_min,-0.002978502978502958,0.005158918489262354,0.7886751345948129,3,0.026582672056606346,-0.03253967801361226
rgb318_50%,-0.002978502978502958,0.005158918489262354,0.7886751345948129,3,0.026582672056606346,-0.03253967801361226
rgb322_mean,-0.002978502978502958,0.005158918489262354,0.7886751345948129,3,0.026582672056606346,-0.03253967801361226
rgb652_50%,-0.002978502978502958,0.005158918489262354,0.7886751345948129,3,0.026582672056606346,-0.03253967801361226
rgb941_50%,-0.002978502978502958,0.005158918489262354,0.7886751345948129,3,0.026582672056606346,-0.03253967801361226
rgb637_25%,-0.002978502978502958,0.005158918489262354,0.7886751345948129,3,0.026582672056606346,-0.03253967801361226
aud61_min,-0.002978502978502958,0.005158918489262354,0.7886751345948129,3,0.026582672056606346,-0.03253967801361226
aud39_50%,-0.002978502978502958,0.005158918489262354,0.7886751345948129,3,0.026582672056606346,-0.03253967801361226
aud39_75%,-0.002978502978502958,0.005158918489262354,0.7886751345948129,3,0.026582672056606346,-0.03253967801361226
aud39_max,-0.002978502978502958,0.005158918489262354,0.7886751345948129,3,0.026582672056606346,-0.03253967801361226
aud40_mean,-0.002978502978502958,0.005158918489262354,0.7886751345948129,3,0.026582672056606346,-0.03253967801361226
rgb298_mean,-0.002978502978502958,0.005158918489262354,0.7886751345948129,3,0.026582672056606346,-0.03253967801361226
rgb664_50%,-0.002978502978502958,0.005158918489262354,0.7886751345948129,3,0.026582672056606346,-0.03253967801361226
rgb319_50%,-0.002978502978502958,0.005158918489262354,0.7886751345948129,3,0.026582672056606346,-0.03253967801361226
rgb652_mean,-0.002978502978502958,0.005158918489262354,0.7886751345948129,3,0.026582672056606346,-0.03253967801361226
rgb41_mean,-0.002978502978502958,0.005158918489262354,0.7886751345948129,3,0.026582672056606346,-0.03253967801361226
rgb319_25%,-0.002978502978502958,0.005158918489262354,0.7886751345948129,3,0.026582672056606346,-0.03253967801361226
rgb67_75%,-0.002978502978502958,0.005158918489262354,0.7886751345948129,3,0.026582672056606346,-0.03253967801361226
rgb319_mean,-0.002978502978502958,0.005158918489262354,0.7886751345948129,3,0.026582672056606346,-0.03253967801361226
rgb299_std,-0.002978502978502958,0.005158918489262354,0.7886751345948129,3,0.026582672056606346,-0.03253967801361226
rgb522_50%,-0.002978502978502958,0.005158918489262354,0.7886751345948129,3,0.026582672056606346,-0.03253967801361226
rgb941_mean,-0.002978502978502958,0.005158918489262354,0.7886751345948129,3,0.026582672056606346,-0.03253967801361226
rgb299_25%,-0.002978502978502958,0.005158918489262354,0.7886751345948129,3,0.026582672056606346,-0.03253967801361226
rgb299_75%,-0.002978502978502958,0.005158918489262354,0.7886751345948129,3,0.026582672056606346,-0.03253967801361226
rgb677_50%,-0.002978502978502958,0.005158918489262354,0.7886751345948129,3,0.026582672056606346,-0.03253967801361226
rgb859_50%,-0.002978502978502958,0.005158918489262354,0.7886751345948129,3,0.026582672056606346,-0.03253967801361226
rgb929_25%,-0.002978502978502958,0.005158918489262354,0.7886751345948129,3,0.026582672056606346,-0.03253967801361226
rgb345_50%,-0.002978502978502958,0.005158918489262354,0.7886751345948129,3,0.026582672056606346,-0.03253967801361226
rgb313_25%,-0.002978502978502958,0.005158918489262354,0.7886751345948129,3,0.026582672056606346,-0.03253967801361226
rgb668_std,-0.002978502978502958,0.005158918489262354,0.7886751345948129,3,0.026582672056606346,-0.03253967801361226
rgb960_75%,-0.002978502978502958,0.005158918489262354,0.7886751345948129,3,0.026582672056606346,-0.03253967801361226
rgb959_25%,-0.002978502978502958,0.005158918489262354,0.7886751345948129,3,0.026582672056606346,-0.03253967801361226
rgb306_25%,-0.002978502978502958,0.005158918489262354,0.7886751345948129,3,0.026582672056606346,-0.03253967801361226
rgb306_50%,-0.002978502978502958,0.005158918489262354,0.7886751345948129,3,0.026582672056606346,-0.03253967801361226
rgb272_mean,-0.002978502978502958,0.005158918489262354,0.7886751345948129,3,0.026582672056606346,-0.03253967801361226
aud4_25%,-0.002978502978502958,0.005158918489262354,0.7886751345948129,3,0.026582672056606346,-0.03253967801361226
rgb48_mean,-0.002978502978502958,0.005158918489262354,0.7886751345948129,3,0.026582672056606346,-0.03253967801361226
rgb852_50%,-0.002978502978502958,0.005158918489262354,0.7886751345948129,3,0.026582672056606346,-0.03253967801361226
rgb649_25%,-0.002978502978502958,0.005158918489262354,0.7886751345948129,3,0.026582672056606346,-0.03253967801361226
rgb670_75%,-0.002978502978502958,0.005158918489262354,0.7886751345948129,3,0.026582672056606346,-0.03253967801361226
rgb936_75%,-0.002978502978502958,0.005158918489262354,0.7886751345948129,3,0.026582672056606346,-0.03253967801361226
rgb271_75%,-0.002978502978502958,0.005158918489262354,0.7886751345948129,3,0.026582672056606346,-0.03253967801361226
rgb309_25%,-0.002978502978502958,0.005158918489262354,0.7886751345948129,3,0.026582672056606346,-0.03253967801361226
rgb372_max,-0.002978502978502958,0.005158918489262354,0.7886751345948129,3,0.026582672056606346,-0.03253967801361226
rgb964_25%,-0.002978502978502958,0.005158918489262354,0.7886751345948129,3,0.026582672056606346,-0.03253967801361226
rgb527_max,-0.002978502978502958,0.005158918489262354,0.7886751345948129,3,0.026582672056606346,-0.03253967801361226
rgb348_75%,-0.002978502978502958,0.005158918489262354,0.7886751345948129,3,0.026582672056606346,-0.03253967801361226
rgb634_mean,-0.002978502978502958,0.005158918489262354,0.7886751345948129,3,0.026582672056606346,-0.03253967801361226
aud3_max,-0.002978502978502958,0.005158918489262354,0.7886751345948129,3,0.026582672056606346,-0.03253967801361226
rgb859_max,-0.002978502978502958,0.005158918489262354,0.7886751345948129,3,0.026582672056606346,-0.03253967801361226
rgb373_50%,-0.002978502978502958,0.005158918489262354,0.7886751345948129,3,0.026582672056606346,-0.03253967801361226
rgb373_75%,-0.002978502978502958,0.005158918489262354,0.7886751345948129,3,0.026582672056606346,-0.03253967801361226
rgb857_mean,-0.002978502978502958,0.005158918489262354,0.7886751345948129,3,0.026582672056606346,-0.03253967801361226
rgb374_min,-0.002978502978502958,0.005158918489262354,0.7886751345948129,3,0.026582672056606346,-0.03253967801361226
rgb634_50%,-0.002978502978502958,0.005158918489262354,0.7886751345948129,3,0.026582672056606346,-0.03253967801361226
rgb43_mean,-0.002978502978502958,0.005158918489262354,0.7886751345948129,3,0.026582672056606346,-0.03253967801361226
rgb372_std,-0.002978502978502958,0.005158918489262354,0.7886751345948129,3,0.026582672056606346,-0.03253967801361226
rgb306_mean,-0.002978502978502958,0.005158918489262354,0.7886751345948129,3,0.026582672056606346,-0.03253967801361226
rgb532_75%,-0.002978502978502958,0.005158918489262354,0.7886751345948129,3,0.026582672056606346,-0.03253967801361226
rgb695_25%,-0.002978502978502958,0.005158918489262354,0.7886751345948129,3,0.026582672056606346,-0.03253967801361226
rgb41_75%,-0.002978502978502958,0.005158918489262354,0.7886751345948129,3,0.026582672056606346,-0.03253967801361226
rgb695_mean,-0.002978502978502958,0.005158918489262354,0.7886751345948129,3,0.026582672056606346,-0.03253967801361226
rgb677_mean,-0.002978502978502958,0.005158918489262354,0.7886751345948129,3,0.026582672056606346,-0.03253967801361226
rgb526_std,-0.002978502978502958,0.005158918489262354,0.7886751345948129,3,0.026582672056606346,-0.03253967801361226
rgb960_50%,-0.002978502978502958,0.005158918489262354,0.7886751345948129,3,0.026582672056606346,-0.03253967801361226
rgb370_mean,-0.002978502978502958,0.005158918489262354,0.7886751345948129,3,0.026582672056606346,-0.03253967801361226
aud63_min,-0.002978502978502958,0.005158918489262354,0.7886751345948129,3,0.026582672056606346,-0.03253967801361226
rgb48_50%,-0.002978502978502958,0.005158918489262354,0.7886751345948129,3,0.026582672056606346,-0.03253967801361226
rgb312_75%,-0.002978502978502958,0.005158918489262354,0.7886751345948129,3,0.026582672056606346,-0.03253967801361226
rgb860_25%,-0.002978502978502958,0.005158918489262354,0.7886751345948129,3,0.026582672056606346,-0.03253967801361226
rgb370_25%,-0.002978502978502958,0.005158918489262354,0.7886751345948129,3,0.026582672056606346,-0.03253967801361226
rgb1019_75%,-0.002978502978502958,0.005158918489262354,0.7886751345948129,3,0.026582672056606346,-0.03253967801361226
rgb528_50%,-0.002978502978502958,0.005158918489262354,0.7886751345948129,3,0.026582672056606346,-0.03253967801361226
rgb351_50%,-0.002978502978502958,0.005158918489262354,0.7886751345948129,3,0.026582672056606346,-0.03253967801361226
rgb48_25%,-0.002978502978502958,0.005158918489262354,0.7886751345948129,3,0.026582672056606346,-0.03253967801361226
rgb675_std,-0.002978502978502958,0.005158918489262354,0.7886751345948129,3,0.026582672056606346,-0.03253967801361226
rgb935_mean,-0.002978502978502958,0.005158918489262354,0.7886751345948129,3,0.026582672056606346,-0.03253967801361226
rgb622_25%,-0.002978502978502958,0.005158918489262354,0.7886751345948129,3,0.026582672056606346,-0.03253967801361226
rgb58_25%,-0.002978502978502958,0.005158918489262354,0.7886751345948129,3,0.026582672056606346,-0.03253967801361226
rgb635_min,-0.002978502978502958,0.005158918489262354,0.7886751345948129,3,0.026582672056606346,-0.03253967801361226
aud47_min,-0.002978502978502958,0.005158918489262354,0.7886751345948129,3,0.026582672056606346,-0.03253967801361226
rgb371_75%,-0.002978502978502958,0.005158918489262354,0.7886751345948129,3,0.026582672056606346,-0.03253967801361226
rgb695_max,-0.002978502978502958,0.005158918489262354,0.7886751345948129,3,0.026582672056606346,-0.03253967801361226
rgb305_std,-0.002978502978502958,0.005158918489262354,0.7886751345948129,3,0.026582672056606346,-0.03253967801361226
rgb664_mean,-0.002978502978502958,0.005158918489262354,0.7886751345948129,3,0.026582672056606346,-0.03253967801361226
rgb297_mean,-0.002978502978502958,0.005158918489262354,0.7886751345948129,3,0.026582672056606346,-0.03253967801361226
rgb638_mean,-0.002978502978502958,0.005158918489262354,0.7886751345948129,3,0.026582672056606346,-0.03253967801361226
aud55_mean,-0.002978502978502958,0.005158918489262354,0.7886751345948129,3,0.026582672056606346,-0.03253967801361226
rgb283_std,-0.002978502978502958,0.005158918489262354,0.7886751345948129,3,0.026582672056606346,-0.03253967801361226
rgb518_75%,-0.002978502978502958,0.005158918489262354,0.7886751345948129,3,0.026582672056606346,-0.03253967801361226
rgb45_std,-0.002978502978502958,0.005158918489262354,0.7886751345948129,3,0.026582672056606346,-0.03253967801361226
rgb382_std,-0.002978502978502958,0.005158918489262354,0.7886751345948129,3,0.026582672056606346,-0.03253967801361226
rgb534_mean,-0.002978502978502958,0.005158918489262354,0.7886751345948129,3,0.026582672056606346,-0.03253967801361226
rgb290_50%,-0.002978502978502958,0.005158918489262354,0.7886751345948129,3,0.026582672056606346,-0.03253967801361226
rgb525_50%,-0.002978502978502958,0.005158918489262354,0.7886751345948129,3,0.026582672056606346,-0.03253967801361226
rgb290_75%,-0.002978502978502958,0.005158918489262354,0.7886751345948129,3,0.026582672056606346,-0.03253967801361226
rgb689_std,-0.002978502978502958,0.005158918489262354,0.7886751345948129,3,0.026582672056606346,-0.03253967801361226
rgb290_max,-0.002978502978502958,0.005158918489262354,0.7886751345948129,3,0.026582672056606346,-0.03253967801361226
rgb936_mean,-0.002978502978502958,0.005158918489262354,0.7886751345948129,3,0.026582672056606346,-0.03253967801361226
aud19_std,-0.002978502978502958,0.005158918489262354,0.7886751345948129,3,0.026582672056606346,-0.03253967801361226
rgb282_25%,-0.002978502978502958,0.005158918489262354,0.7886751345948129,3,0.026582672056606346,-0.03253967801361226
aud54_25%,-0.002978502978502958,0.005158918489262354,0.7886751345948129,3,0.026582672056606346,-0.03253967801361226
